1491816047.39,57.8,0,0,0
1491816048.46,57.9,0,0,0
1491816049.53,58.0,0,0,0
1491816050.45,58.0,0,0,0
1491816051.41,58.1,0,0,0
1491816052.37,58.1,0,0,0
1491816053.43,58.1,0,0,0
1491816054.49,58.1,0,0,0
1491816055.42,58.1,0,0,0
1491816056.38,58.1,0,0,0
1491816057.34,58.1,0,0,0
1491816058.4,58.1,0,0,0
1491816059.47,58.1,0,0,0
1491816060.4,58.1,0,0,0
1491816061.36,58.1,0,0,0
1491816062.32,58.1,0,0,0
1491816063.38,58.1,0,0,0
1491816064.44,58.1,0,0,0
1491816065.49,58.1,0,0,0
1491816066.43,58.1,0,0,0
1491816067.39,58.1,0,0,0
1491816068.46,58.1,0,0,0
1491816069.4,58.1,0,0,0
1491816070.36,58.1,0,0,0
1491816071.32,58.1,0,0,0
1491816072.28,58.1,0,0,0
1491816073.35,58.1,0,0,0
1491816074.4,58.0,0,0,0
1491816075.34,58.0,0,0,0
1491816076.3,58.0,0,0,0
1491816077.26,57.9,0,0,0
1491816078.31,57.8,0,0,0
1491816079.38,57.7,0,0,0
1491816080.41,57.7,0,0,0
1491816081.47,57.7,0,0,0
1491816082.42,57.7,0,0,0
1491816083.48,57.7,0,0,0
1491816084.43,57.7,0,0,0
1491816085.39,57.7,0,0,0
1491816086.34,57.7,0,0,0
1491816087.3,57.7,0,0,0
1491816088.38,57.7,0,0,0
1491816089.43,58.4,0,0,0
1491816090.37,59.2,0,0,0
1491816091.33,60.1,0,0,0
1491816092.3,61.0,0,0,0
1491816093.36,61.9,0,0,0
1491816094.41,63.1,0,0,0
1491816095.46,63.9,0,0,0
1491816097.36,66.0,0,1,0
1491816098.43,66.8,0,1,0
1491816099.49,67.7,0,1,0
1491816100.42,68.5,0,1,0
1491816101.38,69.2,0,1,0
1491816102.34,69.7,0,1,0
1491816103.41,70.5,0,1,0
1491816104.47,71.0,0,1,0
1491816105.4,71.7,0,1,0
1491816106.36,72.2,0,1,0
1491816107.33,72.7,0,1,0
1491816108.4,73.1,0,1,0
1491816109.35,73.5,0,1,0
1491816110.32,73.9,0,1,0
1491816111.28,74.3,0,1,0
1491816112.23,74.7,0,1,0
1491816113.31,74.7,0,1,0
1491816114.25,75.1,0,1,0
1491816115.2,75.1,0,1,0
1491816116.16,75.1,0,1,0
1491816117.12,75.1,0,1,0
1491816118.19,75.1,0,1,0
1491816119.13,74.7,0,1,0
1491816120.09,74.6,0,1,0
1491816121.05,74.3,0,1,0
1491816122.0,73.9,0,1,0
1491816123.07,73.5,0,1,0
1491816124.01,72.8,0,1,0
1491816124.97,72.2,0,1,0
1491816125.92,71.7,0,1,0
1491816126.88,71.0,0,1,0
1491816127.86,70.2,0,1,0
1491816128.8,69.3,0,1,0
1491816129.76,68.5,0,1,0
1491816130.72,67.7,0,1,0
1491816131.68,66.8,0,1,0
1491816132.64,66.0,0,1,0
1491816133.71,65.3,0,1,0
1491816134.66,64.6,25,1,0
1491816135.62,63.9,50,1,0
1491816136.58,63.1,50,1,0
1491816137.54,62.6,75,1,0
1491816138.61,61.9,75,1,0
1491816139.57,61.3,75,1,0
1491816140.53,61.0,75,1,0
1491816141.49,61.1,75,1,0
1491816142.45,61.6,75,1,0
1491816143.52,62.3,75,1,0
1491816144.46,63.0,50,1,0
1491816145.42,63.5,50,1,0
1491816146.38,64.3,25,1,0
1491816147.34,65.1,0,1,0
1491816148.41,65.8,0,1,0
1491816149.35,66.4,0,1,0
1491816150.31,67.3,0,1,0
1491816151.27,67.7,0,1,0
1491816152.23,68.1,0,1,0
1491816153.3,68.4,0,1,0
1491816154.24,68.5,0,1,0
1491816155.2,68.5,0,1,0
1491816156.16,68.5,0,1,0
1491816157.14,68.5,0,0,0
