1491815711.64,58.1,50,1,0
1491815712.6,58.1,50,1,0
1491815713.66,58.0,50,1,0
1491815714.6,57.7,75,1,0
1491815715.56,57.7,75,1,0
1491815716.52,57.6,75,1,0
1491815717.48,57.3,75,1,0
1491815718.55,57.3,75,1,0
1491815719.6,57.4,75,1,0
1491815720.54,58.0,50,1,0
1491815721.5,58.5,50,1,0
1491815722.46,59.4,25,1,0
1491815723.52,60.2,0,1,0
1491815724.57,61.3,0,1,0
1491815725.51,62.3,0,1,0
1491815726.47,63.0,0,1,0
1491815727.43,63.5,0,1,0
1491815728.5,63.9,0,1,0
1491815729.56,64.3,0,1,0
1491815730.5,64.3,0,1,0
1491815731.46,64.3,0,1,0
1491815732.42,64.3,0,1,0
1491815733.48,64.2,0,1,0
1491815734.42,63.9,0,1,0
1491815735.39,63.7,0,1,0
1491815736.35,63.5,0,1,0
1491815737.31,63.1,0,1,0
1491815738.38,62.8,0,1,0
1491815739.43,62.6,0,1,0
1491815740.49,62.3,0,1,0
1491815741.42,61.9,0,1,0
1491815742.38,61.9,0,1,0
1491815743.45,61.4,0,1,0
1491815744.39,61.3,0,1,0
1491815745.35,61.0,0,1,0
1491815746.3,61.0,0,1,0
1491815747.26,61.4,0,1,0
1491815748.33,61.9,0,1,0
1491815749.38,62.7,0,1,0
1491815750.32,63.1,0,1,0
1491815751.28,63.6,0,1,0
1491815752.24,63.9,0,1,0
1491815753.3,64.2,0,1,0
1491815754.25,64.3,0,1,0
1491815755.2,64.2,0,1,0
1491815756.16,63.9,0,1,0
1491815757.12,63.8,0,1,0
1491815758.19,63.5,0,1,0
1491815759.13,63.1,0,1,0
1491815760.08,62.7,0,1,0
1491815761.04,62.2,0,1,0
1491815762.0,61.7,0,1,0
1491815763.06,61.0,0,1,0
1491815764.0,60.6,0,1,0
1491815764.96,60.2,0,1,0
1491815765.91,59.8,25,1,0
1491815766.87,59.4,25,1,0
1491815767.84,59.3,25,1,0
1491815768.79,59.4,25,1,0
1491815769.75,59.7,25,1,0
1491815770.7,60.1,0,1,0
1491815771.66,60.6,0,1,0
1491815772.62,61.4,0,1,0
1491815773.69,62.2,0,1,0
1491815774.63,62.8,0,1,0
1491815775.59,63.4,0,1,0
1491815776.55,63.8,0,1,0
1491815777.5,64.0,0,1,0
1491815778.57,64.3,0,1,0
1491815779.51,64.3,0,1,0
1491815780.47,64.3,0,1,0
1491815781.43,64.3,0,1,0
1491815782.39,64.3,0,1,0
1491815783.46,64.3,0,1,0
1491815784.52,64.0,0,1,0
1491815785.56,64.1,0,1,0
1491815786.5,64.3,0,1,0
1491815787.46,64.3,0,1,0
1491815788.53,64.3,0,1,0
1491815789.58,64.6,0,1,0
1491815790.52,64.6,0,1,0
1491815791.48,64.6,0,1,0
1491815792.44,64.7,0,1,0
1491815793.5,64.8,0,1,0
1491815794.44,64.7,0,1,0
1491815795.4,64.7,0,1,0
1491815796.36,64.3,0,1,0
1491815797.32,64.3,0,1,0
1491815798.39,63.9,0,1,0
1491815799.33,63.9,0,1,0
1491815800.28,63.5,0,1,0
1491815801.24,63.3,0,1,0
1491815802.2,63.1,0,1,0
1491815803.27,62.7,0,1,0
1491815804.33,62.3,0,1,0
1491815805.38,61.9,0,1,0
1491815806.32,61.7,0,1,0
1491815807.28,61.3,0,1,0
1491815808.35,61.0,0,1,0
1491815809.29,60.6,0,1,0
1491815810.24,60.5,0,1,0
1491815811.2,60.6,0,1,0
1491815812.16,60.6,0,1,0
1491815813.23,60.7,0,1,0
1491815814.17,61.0,0,1,0
1491815815.13,61.0,0,1,0
1491815816.09,60.9,0,1,0
1491815817.05,60.7,0,1,0
1491815818.12,60.6,0,1,0
1491815819.06,60.5,0,1,0
1491815820.02,60.2,0,1,0
